annee,adresse,nb_logements,dept,conso_totale_kwh,conso_par_logement_kwh,code_iris,nom_commune,lat,lon,score,ban_id,classe_dpe_modale,nb_dpe,surface_med,pct_elec_chauffage,conso_5_usages_par_m2_med,conso_reelle_par_m2,conso_estimee_med,ecart_estime_vs_reel,ecart_pct
2020,8 RUE BOCHART DE SARON,15,75.0,38799.0,2586.6,751093608,Paris,48.880622,2.342858,0.9671236363636364,75109_1046_00008,E,1,11.6,100.0,234.0,222.98275862068965,2714.4,127.80000000000018,4.9
2021,23 RUE BEAUNIER,22,75.0,80178.0,3644.4545454545455,751145502,Paris,48.824201,2.329404,0.9768536363636362,75114_0787_00023,D,1,22.7,100.0,137.0,160.54865839006808,3109.9,-534.5545454545454,-14.7
2019,29 QUAI D ANJOU,15,75.0,97401.0,6493.4,751041601,Paris,48.852189,2.357673,0.9646990909090908,75104_0350_00029,E,1,,100.0,164.7,,,,
2021,13 RUE BECCARIA,45,75.0,189142.0,4203.155555555555,751124809,Paris,48.84738,2.378919,0.9730972727272724,75112_0803_00013,G,1,52.1,100.0,241.0,80.67477074002984,12556.1,8352.944444444445,198.7
2022,150 BOULEVARD DE GRENELLE,52,75.0,142023.0,2731.2115384615386,751155912,Paris,48.848324,2.299607,0.9829954545454545,75115_4310_00150,E,1,28.8,100.0,162.8,94.83373397435898,4688.64,1957.4284615384618,71.7
2023,1 BOULEVARD DE BELLEVILLE,50,75.0,169940.0,3398.8,751114101,Paris,48.867306,2.382504,0.9749472727272726,75111_0832_00001,E,1,37.9,100.0,160.0,89.67810026385226,6064.0,2665.2,78.4
2022,25 QUAI DE GRENELLE,15,75.0,40629.0,2708.6,751155919,Paris,48.853041,2.286923,0.9795009090909088,75115_4313_00025,D,1,65.7,100.0,131.0,41.22678843226788,8606.7,5898.1,217.8
2019,134 RUE D ASSAS,58,75.0,76318.0,1315.8275862068965,751062301,Paris,48.841215,2.335799,0.9744027272727273,75106_0499_00134,D,1,29.0,0.0,245.5,45.37336504161712,7119.5,5803.672413793103,441.1
2021,19 RUE BENARD,23,75.0,61396.0,2669.391304347826,751145613,Paris,48.831369,2.322829,0.9760945454545452,75114_0858_00019,F,1,26.2,100.0,235.0,101.88516428808497,6157.0,3487.608695652174,130.7
2021,15 RUE BENARD,19,75.0,59459.0,3129.4210526315787,751145613,Paris,48.831269,2.323093,0.9760945454545452,75114_0858_00015,F,1,30.7,100.0,227.0,101.93553917366707,6968.9,3839.478947368421,122.7
2023,204 RUE DE BELLEVILLE,46,75.0,212475.0,4619.021739130435,751207714,Paris,48.875156,2.394919,0.9821263636363636,75120_0833_00204,D,1,23.4,100.0,128.2,197.39409141583056,2999.8799999999997,-1619.1417391304353,-35.1
2023,149 RUE DE BELLEVILLE,25,75.0,93889.0,3755.56,751197506,Paris,48.875507,2.390318,0.9824036363636364,75119_0833_00149,D,1,74.6,0.0,184.0,50.342627345844505,13726.4,9970.84,265.5
2020,16 B AVENUE BOSQUET,19,75.0,120982.0,6367.473684210527,751072808,Paris,48.859254,2.303013,0.8297647846889952,75107_1119_00016_b,E,1,192.9,100.0,135.0,33.00919483779433,26041.5,19674.026315789473,309.0
2019,36 RUE D AUBERVILLIERS,40,75.0,113011.0,2825.275,751197307,Paris,48.88608,2.366439,0.9825354545454544,75119_0517_00036,E,1,29.9,100.0,166.0,94.49080267558529,4963.4,2138.1249999999995,75.7
2022,17 RUE DE JAVEL,167,75.0,266486.0,1595.7245508982037,751156014,Paris,48.846674,2.280452,0.9839190909090908,75115_4843_00017,G,1,63.4,100.0,425.0,25.169156954230342,26945.0,25349.275449101795,1588.6
2023,47 RUE DE BERRI,23,75.0,68458.0,2976.4347826086955,751083006,Paris,48.874586,2.307885,0.9699263636363636,75108_0904_00047,D,1,89.4,0.0,190.0,33.29345394416885,16986.0,14009.565217391304,470.7
2021,160 BOULEVARD BERTHIER,15,75.0,17199.0,1146.6,751176614,Paris,48.886735,2.295984,0.981808181818182,75117_0913_00160,E,1,54.0,0.0,253.0,21.23333333333333,13662.0,12515.4,1091.5
2022,82 RUE DE L ABBE CARTON,40,75.0,216163.0,5404.075,751145607,Paris,48.827985,2.319954,0.97872,75114_0004_00082,C,1,67.9,100.0,84.1,79.58873343151693,5710.39,306.3150000000005,5.7
2022,90 RUE DE L ABBE GROULT,24,75.0,42510.0,1771.25,751155723,Paris,48.838031,2.298754,0.9830854545454544,75115_0012_00090,E,1,46.6,0.0,245.0,38.00965665236051,11417.0,9645.75,544.6
2022,18 RUE DE L ABBE GROULT,14,75.0,34270.0,2447.8571428571427,751156020,Paris,48.842589,2.293869,0.9830854545454544,75115_0012_00018,F,1,11.6,100.0,301.0,211.02216748768473,3491.6,1043.7428571428572,42.6
2021,3 RUE BEZOUT,17,75.0,53052.0,3120.705882352941,751145510,Paris,48.828936,2.332865,0.975660909090909,75114_0944_00003,E,1,42.4,100.0,143.0,73.6015538290788,6063.2,2942.494117647059,94.3
2020,16 RUE BOUSSINGAULT,14,75.0,30466.0,2176.1428571428573,751135114,Paris,48.82349,2.345385,0.9778027272727272,75113_1221_00016,E,1,,0.0,298.5,,,,
2021,23 RUE BICHAT,31,75.0,151623.0,4891.064516129032,751103901,Paris,48.870955,2.368302,0.9753836363636362,75110_0952_00023,E,1,29.1,100.0,181.0,168.07781842367808,5267.1,376.03548387096816,7.7
2022,12 RUE DE L AMIRAL ROUSSIN,76,75.0,212973.0,2802.2763157894738,751155810,Paris,48.845354,2.299046,0.9802209090909092,75115_0291_00012,E,1,26.6,100.0,170.0,105.348733676296,4522.0,1719.7236842105262,61.4
2020,50 RUE BROCA,34,75.0,93170.0,2740.294117647059,751051901,Paris,48.837616,2.34719,0.9712881818181816,75105_1313_00050,F,1,7.3,100.0,385.0,375.38275584206286,2810.5,70.20588235294099,2.6
2021,8 RUE BOCHART DE SARON,15,75.0,41270.0,2751.333333333333,751093608,Paris,48.880622,2.342858,0.9671236363636364,75109_1046_00008,E,1,11.6,100.0,234.0,237.183908045977,2714.4,-36.93333333333294,-1.3
2023,309 RUE DE CHARENTON,41,75.0,104372.0,2545.6585365853657,751124604,Paris,48.833912,2.394725,0.98488,75112_1794_00309,F,1,35.1,100.0,225.0,72.5258842332013,7897.5,5351.841463414634,210.2
2020,193 BOULEVARD BRUNE,27,75.0,47377.0,1754.7037037037037,751145504,Paris,48.823653,2.324505,0.9807145454545454,75114_1333_00193,E,1,97.9,0.0,248.0,17.923429047024552,24279.2,22524.496296296296,1283.7
2019,99 RUE DAMREMONT,17,75.0,75142.0,4420.117647058823,751186921,Paris,48.894753,2.337044,0.9820509090909092,75118_2534_00099,F,1,96.0,0.0,370.0,46.04289215686274,35520.0,31099.882352941175,703.6
2023,31 BOULEVARD DE CHARONNE,16,75.0,38514.0,2407.125,751114401,Paris,48.850961,2.398246,0.978151818181818,75111_1887_00031,G,1,21.3,100.0,376.0,113.01056338028168,8008.8,5601.675,232.7
2019,69 B RUE DAMREMONT,24,75.0,84304.0,3512.6666666666665,751186917,Paris,48.8925,2.335445,0.8305357575757575,75118_2534_00069_b,D,2,18.950000000000003,100.0,176.5,185.36499560246259,3344.6750000000006,-167.99166666666588,-4.8
2022,5 RUE DE L ESSAI,33,75.0,98007.0,2969.909090909091,751051801,Paris,48.839598,2.358229,0.9650827272727271,75105_3368_00005,E,1,39.5,100.0,160.0,75.18757192174914,6320.0,3350.090909090909,112.8
2021,16 B AVENUE BOSQUET,18,75.0,126726.0,7040.333333333333,751072808,Paris,48.859254,2.303013,0.8297647846889952,75107_1119_00016_b,E,1,192.9,100.0,135.0,36.49732158285813,26041.5,19001.166666666668,269.9
2023,156 RUE DE CHARONNE,31,75.0,84956.0,2740.516129032258,751114411,Paris,48.855576,2.390613,0.9820409090909092,75111_1888_00156,F,1,27.1,100.0,199.6,101.12605642185453,5409.16,2668.643870967742,97.4
2023,180 AVENUE DE CHOISY,36,75.0,59039.0,1639.9722222222222,751135028,Paris,48.829997,2.357215,0.9829645454545454,75113_2015_00180,E,1,49.6,0.0,276.0,33.063956093189965,13689.6,12049.627777777778,734.7
2020,7 RUE CAMPAGNE PREMIERE,41,75.0,111421.0,2717.5853658536585,751145309,Paris,48.840072,2.333121,0.974531818181818,75114_1471_00007,D,1,53.5,0.0,203.0,50.795988146797356,10860.5,8142.914634146342,299.6
2022,22 AVENUE DE L OPERA,69,75.0,129462.0,1876.2608695652173,751010301,Paris,48.866134,2.334474,0.9634081818181818,75101_6904_00022,E,1,19.2,0.0,229.8,97.72192028985506,4412.16,2535.899130434783,135.2
2019,209 AVENUE DAUMESNIL,30,75.0,110440.0,3681.3333333333335,751124608,Paris,48.838742,2.398495,0.9844736363636364,75112_2584_00209,G,1,43.2,0.0,388.0,85.21604938271605,16761.600000000002,13080.266666666668,355.3
2022,124 RUE DE L OUEST,28,75.0,49442.0,1765.7857142857142,751145617,Paris,48.833329,2.314195,0.9803736363636364,75114_6978_00124,D,1,26.0,0.0,231.0,67.91483516483517,6006.0,4240.214285714286,240.1
2020,180 RUE CARDINET,47,75.0,141143.0,3003.0425531914893,751176806,Paris,48.890653,2.317723,0.9832781818181818,75117_1550_00180,E,1,31.2,100.0,174.8,96.25136388434261,5453.76,2450.717446808511,81.6
2019,86 AVENUE DAUMESNIL,31,75.0,52137.0,1681.8387096774193,751124705,Paris,48.843601,2.382628,0.9844736363636364,75112_2584_00086,C,1,109.7,0.0,153.0,15.331255329785042,16784.100000000002,15102.261290322584,898.0
2021,16 RUE BOUSSINGAULT,14,75.0,27801.0,1985.7857142857144,751135114,Paris,48.82349,2.345385,0.9778027272727272,75113_1221_00016,E,1,,0.0,298.5,,,,
2019,16 RUE DAVAL,41,75.0,120735.0,2944.756097560976,751114312,Paris,48.854695,2.370867,0.9699536363636362,75111_2599_00016,F,1,16.7,100.0,255.0,176.33270045275304,4258.5,1313.7439024390242,44.6
2022,160 RUE DE L UNIVERSITE,10,75.0,32062.0,3206.2,751072811,Paris,48.861214,2.307136,0.9776481818181816,75107_9527_00160,F,1,132.2,0.0,303.0,24.25264750378215,40056.6,36850.4,1149.3
2022,150 RUE DE L UNIVERSITE,30,75.0,52772.0,1759.0666666666666,751072811,Paris,48.861213,2.308577,0.9776481818181816,75107_9527_00150,C,1,180.4,0.0,146.1,9.750923872875092,26356.44,24597.373333333333,1398.3
2019,6 RUE DAVY,11,75.0,35153.0,3195.7272727272725,751176804,Paris,48.890843,2.325986,0.9768145454545452,75117_2610_00006,D,1,36.9,0.0,173.6,86.6050751416605,6405.839999999999,3210.1127272727267,100.5
2021,50 RUE BROCA,33,75.0,106811.0,3236.696969696969,751051901,Paris,48.837616,2.34719,0.9712881818181816,75105_1313_00050,F,1,7.3,100.0,385.0,443.3831465338314,2810.5,-426.19696969696906,-13.2
2020,11 RUE CAVALLOTTI,18,75.0,53453.0,2969.6111111111118,751186904,Paris,48.886301,2.328081,0.9723836363636364,75118_1621_00011,F,1,94.2,100.0,209.0,31.52453408822836,19687.8,16718.188888888886,563.0
2021,193 BOULEVARD BRUNE,27,75.0,50198.0,1859.1851851851848,751145504,Paris,48.823653,2.324505,0.9807145454545454,75114_1333_00193,E,1,97.9,0.0,248.0,18.9906556198691,24279.2,22420.014814814815,1205.9
2019,13 RUE DE BASSANO,45,75.0,147493.0,3277.6222222222223,751166402,Paris,48.868909,2.297066,0.9738636363636364,75116_0703_00013,G,1,8.7,100.0,409.0,376.73818646232445,3558.2999999999997,280.67777777777746,8.6
2023,84 RUE DE CRIMEE,68,75.0,263627.0,3876.867647058824,751197515,Paris,48.882466,2.386284,0.9842463636363636,75119_2443_00084,D,1,46.4,100.0,111.0,83.55318204868155,5150.4,1273.5323529411758,32.8
2019,1 BOULEVARD DE BELLEVILLE,50,75.0,164810.0,3296.2,751114101,Paris,48.867306,2.382504,0.9749472727272726,75111_0832_00001,E,1,37.9,100.0,160.0,86.97097625329815,6064.0,2767.8,84.0
2022,66 RUE DE LA COLONIE,16,75.0,73593.0,4599.5625,751135111,Paris,48.823907,2.349486,0.9800654545454544,75113_2217_00066,D,1,27.5,100.0,110.6,167.25681818181818,3041.5,-1558.0625,-33.9
2022,59 RUE DE LA COLONIE,59,75.0,84537.0,1432.8305084745762,751135112,Paris,48.824001,2.350426,0.9800654545454544,75113_2217_00059,E,7,44.0,0.0,268.0,32.56432973805855,11792.0,10359.169491525423,723.0
2020,58 RUE CHAMPIONNET,17,75.0,55893.0,3287.823529411765,751187026,Paris,48.89579,2.347267,0.9840809090909092,75118_1723_00058,G,1,17.6,100.0,348.0,186.8081550802139,6124.8,2836.9764705882353,86.3
2020,39 RUE CHAMPIONNET,18,75.0,65495.99999999999,3638.666666666666,751187020,Paris,48.895482,2.348785,0.9840809090909092,75118_1723_00039,E,1,28.1,100.0,175.0,129.48991696322653,4917.5,1278.833333333334,35.1
2022,79 RUE DE LA CONVENTION,29,75.0,113720.0,3921.379310344827,751156017,Paris,48.842457,2.285189,0.98514,75115_2300_00079,D,1,47.1,0.0,216.7,83.25646094150376,10206.57,6285.190689655173,160.3
2022,73 RUE DE LA CONVENTION,37,75.0,51148.0,1382.3783783783783,751156017,Paris,48.842698,2.284658,0.98514,75115_2300_00073,E,13,40.0,0.0,289.0,34.55945945945946,11560.0,10177.621621621622,736.2
2019,204 RUE DE BELLEVILLE,47,75.0,227436.0,4839.063829787234,751207714,Paris,48.875156,2.394919,0.9821263636363636,75120_0833_00204,D,1,23.4,100.0,128.2,206.79759956355701,2999.8799999999997,-1839.1838297872341,-38.0
2019,149 RUE DE BELLEVILLE,25,75.0,87088.0,3483.52,751197506,Paris,48.875507,2.390318,0.9824036363636364,75119_0833_00149,D,1,74.6,0.0,184.0,46.695978552278824,13726.4,10242.88,294.0
2022,221 RUE DE LA CONVENTION,48,75.0,131965.0,2749.270833333333,751155722,Paris,48.836215,2.300461,0.98514,75115_2300_00221,E,1,50.2,100.0,160.2,54.76635126162018,8042.04,5292.769166666667,192.5
2021,7 RUE CAMPAGNE PREMIERE,42,75.0,121952.0,2903.619047619048,751145309,Paris,48.840072,2.333121,0.974531818181818,75114_1471_00007,D,1,53.5,0.0,203.0,54.27325322652427,10860.5,7956.880952380952,274.0
2019,47 RUE DE BERRI,22,75.0,72182.0,3281.0,751083006,Paris,48.874586,2.307885,0.9699263636363636,75108_0904_00047,D,1,89.4,0.0,190.0,36.70022371364653,16986.0,13705.0,417.7
2022,36 RUE DE LA CROIX NIVERT,15,75.0,30227.0,2015.1333333333332,751155912,Paris,48.846262,2.299002,0.9851954545454544,75115_2459_00036,C,8,64.8,0.0,152.0,31.097736625514404,9849.6,7834.466666666667,388.8
2023,66 RUE DE FECAMP,11,75.0,32813.0,2983.0,751124601,Paris,48.836802,2.401812,0.9769954545454544,75112_3539_00066,E,1,97.3,100.0,131.0,30.65775950668037,12746.3,9763.3,327.3
2021,180 RUE CARDINET,48,75.0,163007.0,3395.9791666666665,751176806,Paris,48.890653,2.317723,0.9832781818181818,75117_1550_00180,E,1,31.2,100.0,174.8,108.84548611111111,5453.76,2057.7808333333337,60.6
2022,56 RUE DE LA FEDERATION,86,75.0,273778.0,3183.4651162790697,751155917,Paris,48.853481,2.295089,0.9808890909090908,75115_3541_00056,D,1,21.4,100.0,146.0,148.76005216257334,3124.3999999999996,-59.065116279070025,-1.9
2022,88 RUE DE LA FOLIE MERICOURT,60,75.0,170867.0,2847.7833333333333,751114107,Paris,48.86675,2.369689,0.9794054545454544,75111_3700_00088,E,1,32.0,100.0,178.0,88.99322916666667,5696.0,2848.2166666666667,100.0
2022,86 RUE DE LA FOLIE MERICOURT,25,75.0,74511.0,2980.44,751114107,Paris,48.866608,2.369814,0.9794054545454544,75111_3700_00086,E,1,51.6,100.0,138.0,57.76046511627907,7120.8,4140.360000000001,138.9
2022,84 RUE DE LA FOLIE MERICOURT,72,75.0,225577.0,3133.0138888888887,751114107,Paris,48.866488,2.369921,0.9794054545454544,75111_3700_00084,F,1,29.8,100.0,218.0,105.1346942580164,6496.400000000001,3363.386111111112,107.4
2023,150 BOULEVARD DE GRENELLE,52,75.0,135106.0,2598.192307692308,751155912,Paris,48.848324,2.299607,0.9829954545454545,75115_4310_00150,E,1,28.8,100.0,162.8,90.2150106837607,4688.64,2090.4476923076923,80.5
2021,11 RUE CAVALLOTTI,18,75.0,60779.0,3376.6111111111118,751186904,Paris,48.886301,2.328081,0.9723836363636364,75118_1621_00011,F,1,94.2,100.0,209.0,35.84512856805851,19687.8,16311.188888888888,483.1
2023,25 QUAI DE GRENELLE,16,75.0,43716.0,2732.25,751155919,Paris,48.853041,2.286923,0.9795009090909088,75115_4313_00025,D,1,65.7,100.0,131.0,41.586757990867575,8606.7,5874.450000000001,215.0
2020,17 RUE CHRISTIANI,32,75.0,102646.0,3207.6875,751187001,Paris,48.886139,2.34797,0.9734972727272728,75118_2027_00017,E,1,16.3,100.0,173.5,196.79064417177912,2828.05,-379.6374999999998,-11.8
2022,50 RUE DE LA FONTAINE AU ROI,118,75.0,238205.0,2018.6864406779664,751114109,Paris,48.868007,2.373208,0.9789354545454544,75111_3717_00050,D,1,14.3,100.0,155.0,141.16688396349414,2216.5,197.8135593220336,9.8
2020,9 RUE CIVIALE,27,75.0,66058.0,2446.5925925925926,751104001,Paris,48.872602,2.375348,0.969361818181818,75110_2059_00009,F,1,39.6,100.0,219.0,61.78264122708567,8672.4,6225.807407407407,254.5
2019,309 RUE DE CHARENTON,42,75.0,108268.0,2577.809523809524,751124604,Paris,48.833912,2.394725,0.98488,75112_1794_00309,F,1,35.1,100.0,225.0,73.44186677520011,7897.5,5319.690476190476,206.4
2022,11 QUAI DE LA GIRONDE,32,75.0,41035.0,1282.34375,751197403,Paris,48.893829,2.384657,0.9742054545454544,75119_4197_00011,C,1,55.6,0.0,127.0,23.063736510791365,7061.2,5778.85625,450.6
2023,17 RUE DE JAVEL,168,75.0,245944.0,1463.952380952381,751156014,Paris,48.846674,2.280452,0.9839190909090908,75115_4843_00017,G,1,63.4,100.0,425.0,23.090731560763107,26945.0,25481.04761904762,1740.6
2021,58 RUE CHAMPIONNET,19,75.0,60133.0,3164.894736842105,751187026,Paris,48.89579,2.347267,0.9840809090909092,75118_1723_00058,G,1,17.6,100.0,348.0,179.8235645933014,6124.8,2959.905263157895,93.5
2021,39 RUE CHAMPIONNET,17,75.0,71928.0,4231.058823529412,751187020,Paris,48.895482,2.348785,0.9840809090909092,75118_1723_00039,E,1,28.1,100.0,175.0,150.5714883818296,4917.5,686.4411764705883,16.2
2023,82 RUE DE L ABBE CARTON,40,75.0,209689.0,5242.225,751145607,Paris,48.827985,2.319954,0.97872,75114_0004_00082,C,1,67.9,100.0,84.1,77.20508100147275,5710.39,468.16499999999996,8.9
2023,90 RUE DE L ABBE GROULT,24,75.0,50372.0,2098.833333333333,751155723,Paris,48.838031,2.298754,0.9830854545454544,75115_0012_00090,E,1,46.6,0.0,245.0,45.03934191702431,11417.0,9318.166666666668,444.0
2023,18 RUE DE L ABBE GROULT,14,75.0,32243.000000000004,2303.071428571429,751156020,Paris,48.842589,2.293869,0.9830854545454544,75115_0012_00018,F,1,11.6,100.0,301.0,198.5406403940887,3491.6,1188.528571428571,51.6
2019,31 BOULEVARD DE CHARONNE,18,75.0,44603.0,2477.9444444444443,751114401,Paris,48.850961,2.398246,0.978151818181818,75111_1887_00031,G,1,21.3,100.0,376.0,116.33541992696921,8008.8,5530.855555555556,223.2
2019,156 RUE DE CHARONNE,31,75.0,106017.0,3419.903225806452,751114411,Paris,48.855576,2.390613,0.9820409090909092,75111_1888_00156,F,1,27.1,100.0,199.6,126.19569098916797,5409.16,1989.2567741935477,58.2
2020,27 ALLEE COLETTE HEILBRONNER,28,75.0,61289.0,2188.8928571428573,751176714,Paris,48.892516,2.309877,0.973230909090909,75117_2188_00027,C,1,113.0,0.0,105.0,19.370733249051835,11865.0,9676.107142857143,442.1
2023,12 RUE DE L AMIRAL ROUSSIN,76,75.0,212142.0,2791.342105263158,751155810,Paris,48.845354,2.299046,0.9802209090909092,75115_0291_00012,E,1,26.6,100.0,170.0,104.9376731301939,4522.0,1730.657894736842,62.0
2022,57 RUE DE LA MARE,25,75.0,88017.0,3520.68,751207704,Paris,48.871875,2.389897,0.9804454545454544,75120_6039_00057,D,1,19.6,100.0,136.0,179.62653061224486,2665.6000000000004,-855.0799999999995,-24.3
2019,180 AVENUE DE CHOISY,102,75.0,179739.0,1762.1470588235295,751135028,Paris,48.829997,2.357215,0.9829645454545454,75113_2015_00180,E,1,49.6,0.0,276.0,35.527158444022774,13689.6,11927.45294117647,676.9
2022,34 RUE DE LA MONTAGNE STE GENEVIEVE,52,75.0,169605.0,3261.6346153846152,751052001,Paris,48.848044,2.348449,0.8523855023923445,75105_6448_00034,F,1,26.1,100.0,227.0,124.96684350132625,5924.700000000001,2663.0653846153855,81.6
2022,38 AVENUE DE LA MOTTE PICQUET,22,75.0,175898.0,7995.363636363636,751072803,Paris,48.855033,2.306305,0.9709836363636364,75107_5308_00038,C,1,122.0,100.0,86.0,65.53576751117734,10492.0,2496.636363636364,31.2
2020,2 PLACE CONSTANTIN PECQUEUR,31,75.0,46576.0,1502.451612903226,751186911,Paris,48.889026,2.338305,0.9686972727272726,75118_2291_00002,F,1,32.4,100.0,197.0,46.37196336121068,6382.799999999999,4880.348387096773,324.8
2021,17 RUE CHRISTIANI,31,75.0,108959.0,3514.8064516129034,751187001,Paris,48.886139,2.34797,0.9734972727272728,75118_2027_00017,E,1,16.3,100.0,173.5,215.6322976449634,2828.05,-686.7564516129032,-19.5
2020,11 RUE CRESPIN DU GAST,14,75.0,23899.0,1707.071428571429,751114201,Paris,48.865854,2.381937,0.7212244827586206,75111_2434_00011,G,1,27.1,100.0,263.0,62.99156562994202,7127.3,5420.228571428572,317.5
2021,9 RUE CIVIALE,27,75.0,72493.0,2684.925925925926,751104001,Paris,48.872602,2.375348,0.969361818181818,75110_2059_00009,F,1,39.6,100.0,219.0,67.8011597456042,8672.4,5987.4740740740735,223.0
2023,5 RUE DE L ESSAI,32,75.0,95920.0,2997.5,751051801,Paris,48.839598,2.358229,0.9650827272727271,75105_3368_00005,E,1,39.5,100.0,160.0,75.88607594936708,6320.0,3322.5,110.8
2022,7 RUE DE LA PROCESSION,21,75.0,71249.0,3392.809523809524,751155805,Paris,48.840197,2.305501,0.9813445454545454,75115_7845_00007,E,1,64.8,100.0,165.0,52.35817166372722,10692.0,7299.190476190476,215.1
2023,22 AVENUE DE L OPERA,66,75.0,107509.0,1628.9242424242425,751010301,Paris,48.866134,2.334474,0.9634081818181818,75101_6904_00022,E,1,19.2,0.0,229.8,84.8398042929293,4412.16,2783.2357575757574,170.9
2023,124 RUE DE L OUEST,28,75.0,45275.0,1616.9642857142858,751145617,Paris,48.833329,2.314195,0.9803736363636364,75114_6978_00124,D,1,26.0,0.0,231.0,62.190934065934066,6006.0,4389.035714285714,271.4
2022,112 RUE DE LA ROQUETTE,21,75.0,46323.0,2205.8571428571427,751114307,Paris,48.856889,2.378371,0.9823054545454544,75111_8358_00112,C,1,15.9,100.0,125.0,138.733153638814,1987.5,-218.35714285714266,-9.9
2023,160 RUE DE L UNIVERSITE,10,75.0,30587.0,3058.7,751072811,Paris,48.861214,2.307136,0.9776481818181816,75107_9527_00160,F,1,132.2,0.0,303.0,23.136913767019667,40056.6,36997.9,1209.6
2023,150 RUE DE L UNIVERSITE,30,75.0,52143.0,1738.1,751072811,Paris,48.861213,2.308577,0.9776481818181816,75107_9527_00150,C,1,180.4,0.0,146.1,9.63470066518847,26356.44,24618.34,1416.4
2021,27 ALLEE COLETTE HEILBRONNER,28,75.0,61461.0,2195.035714285714,751176714,Paris,48.892516,2.309877,0.973230909090909,75117_2188_00027,C,1,113.0,0.0,105.0,19.425094816687736,11865.0,9669.964285714286,440.5
2019,84 RUE DE CRIMEE,68,75.0,320050.0,4706.617647058823,751197515,Paris,48.882466,2.386284,0.9842463636363636,75119_2443_00084,D,1,46.4,100.0,111.0,101.43572515212982,5150.4,443.7823529411762,9.4
2021,2 PLACE CONSTANTIN PECQUEUR,29,75.0,46328.0,1597.5172413793102,751186911,Paris,48.889026,2.338305,0.9686972727272726,75118_2291_00002,F,1,32.4,100.0,197.0,49.30608769689229,6382.799999999999,4785.2827586206895,299.5
2020,29 QUAI D ANJOU,15,75.0,97800.0,6520.0,751041601,Paris,48.852189,2.357673,0.9646990909090908,75104_0350_00029,E,1,,100.0,164.7,,,,
