lat,lon,year,dpe_class,adresse,consumption_kwh,surface_m2,num_dpe_records
48.860312,2.401044,2023,D,158 RUE DES PYRENEES,3474.4166666666665,25.9,1
48.854243,2.404984,2023,E,89 A RUE DES PYRENEES,3802.584615384616,35.3,1
48.892806,2.380335,2020,C,47 RUE DE NANTES,3624.607142857143,48.0,3
48.868426,2.366438,2022,D,22 RUE DU FAUBOURG DU TEMPLE,2831.9866666666667,31.4,1
48.880622,2.342858,2024,E,8 RUE BOCHART DE SARON,2557.9333333333334,11.6,1
48.871967,2.376479,2022,E,137 RUE DU FAUBOURG DU TEMPLE,2674.0,22.6,2
48.867565,2.366288,2021,D,54 RUE DE MALTE,2421.823529411765,66.4,1
48.865997,2.283763,2023,E,13 RUE DES SABLONS,1591.0625,28.5,1
48.879936,2.350078,2021,E,69 RUE DE MAUBEUGE,2159.0,11.3,1
48.848898,2.393431,2022,D,315 RUE DU FAUBOURG SAINT ANTOINE,1007.9736842105264,48.7,1
48.885687,2.381986,2021,D,118 RUE DE MEAUX,3070.448275862069,32.6,1
48.859254,2.303013,2024,E,16 B AVENUE BOSQUET,6446.058823529412,192.9,1
48.845436,2.402267,2020,E,70 BOULEVARD DE PICPUS,4214.565217391304,47.3,1
48.883261,2.323845,2019,E,2 RUE DES BATIGNOLLES,2549.3015873015875,29.5,1
48.877978,2.356594,2022,E,146 RUE DU FAUBOURG SAINT DENIS,1987.2631578947369,117.0,1
48.838962,2.360337,2023,E,8 RUE DES WALLONS,2975.181818181818,49.8,1
48.880516,2.315294,2021,E,101 RUE DE MIROMESNIL,4444.44,23.2,1
48.872197,2.357285,2022,G,71 RUE DU FAUBOURG SAINT MARTIN,2982.5,27.6,1
48.871181,2.356684,2022,D,51 RUE DU FAUBOURG SAINT MARTIN,3081.086956521739,28.0,1
48.82349,2.345385,2024,E,16 RUE BOUSSINGAULT,2026.428571428572,0.0,1
48.837953,2.343058,2020,G,85 BOULEVARD DE PORT ROYAL,3196.265306122449,44.9,1
48.846446,2.380238,2023,E,58 BOULEVARD DIDEROT,1687.2682926829268,21.3,1
48.852106,2.333755,2019,C,13 RUE DES CANETTES,3181.086956521739,22.9,1
48.87833,2.362139,2022,D,184 B RUE DU FAUBOURG SAINT MARTIN,4647.7,0.0,1
48.850374,2.391279,2021,E,68 RUE DE MONTREUIL,2414.3571428571427,28.6,1
48.850366,2.38868,2021,D,48 RUE DE MONTREUIL,950.6,63.3,1
48.828228,2.315696,2023,D,92 RUE DIDOT,3217.8888888888887,26.0,1
48.850656,2.393894,2021,D,101 RUE DE MONTREUIL,3521.230769230769,82.8,1
48.835404,2.301433,2023,D,54 RUE DOMBASLE,2491.8,30.0,1
48.83554,2.299987,2023,E,44 RUE DOMBASLE,2346.222222222222,41.7,1
48.845248,2.325406,2020,F,153 RUE DE RENNES,2123.5652173913045,28.1,1
48.892806,2.380335,2021,C,47 RUE DE NANTES,3838.178571428572,48.0,3
48.837616,2.34719,2024,F,50 RUE BROCA,3174.5454545454545,7.3,1
48.882503,2.316584,2019,E,123 RUE DES DAMES,2907.4565217391305,29.9,1
48.882688,2.316821,2019,C,104 RUE DES DAMES,3377.3846153846152,36.5,1
48.883692,2.320636,2019,C,60 RUE DES DAMES,2214.212121212121,52.3,1
48.823653,2.324505,2024,E,193 BOULEVARD BRUNE,1582.2222222222222,97.9,1
48.833667,2.399668,2022,D,30 AVENUE DU GENERAL MICHEL BIZOT,1617.4666666666667,73.7,1
48.848698,2.389599,2022,G,8 PASSAGE DU GENIE,3026.7894736842104,17.1,1
48.872419,2.373762,2023,E,16 RUE DU BUISSON SAINT LOUIS,2208.6463414634145,0.0,1
48.853572,2.394006,2023,C,48 PASSAGE DU BUREAU,2458.7894736842104,18.6,1
48.872309,2.38814,2019,E,44 RUE DES ENVIERGES,1287.9375,30.0,1
48.872701,2.388819,2019,D,39 RUE DES ENVIERGES,2498.864864864865,16.7,1
48.845436,2.402267,2021,E,70 BOULEVARD DE PICPUS,4277.916666666667,47.3,1
48.867117,2.385631,2022,D,6 CITE DU LABYRINTHE,2913.8571428571427,25.8,1
48.865854,2.381937,2024,G,11 RUE CAMILLE CRESPIN DU GAST,2639.538461538461,27.1,1
48.86244,2.365279,2019,D,7 RUE DES FILLES DU CALVAIRE,2702.86,21.5,1
48.840072,2.333121,2024,D,7 RUE CAMPAGNE PREMIERE,2374.0238095238096,53.5,1
48.85734,2.36137,2019,E,29 RUE DES FRANCS BOURGEOIS,3557.3636363636365,35.0,1
48.833713,2.324731,2022,G,151 AVENUE DU MAINE,2360.948717948718,18.3,1
48.890653,2.317723,2024,E,180 RUE CARDINET,2504.391304347826,31.2,1
48.834188,2.35398,2019,D,59 AVENUE DES GOBELINS,6558.0,35.3,1
48.837953,2.343058,2021,G,85 BOULEVARD DE PORT ROYAL,3257.16,44.9,1
48.833689,2.353696,2019,E,56 AVENUE DES GOBELINS,2706.4117647058824,22.3,1
48.846161,2.320351,2023,D,109 RUE DU CHERCHE MIDI,1256.1538461538462,42.6,1
48.825799,2.378078,2023,E,9 RUE DU CHEVALERET,1452.6734693877552,42.5,26
48.845248,2.325406,2021,F,153 RUE DE RENNES,2418.521739130435,28.1,1
48.886301,2.328081,2024,F,11 RUE CAVALLOTTI,2298.9411764705883,94.2,1
48.863111,2.350552,2020,D,61 BOULEVARD DE SEBASTOPOL,2007.3,40.5,1
48.829598,2.352888,2022,D,9 RUE DU MOULIN DES PRES,2249.954545454545,19.9,1
48.828487,2.331513,2023,G,8 RUE DU COMMANDEUR,864.9090909090909,34.5,1
48.850823,2.407427,2019,C,42 RUE DES MARAICHERS,7289.35,44.5,1
48.849121,2.407781,2019,D,18 RUE DES MARAICHERS,1891.0434782608693,0.0,1
48.833805,2.228557,2020,E,56 RUE DE SEVRES,3910.823529411765,80.9,1
48.868403,2.384504,2019,D,34 RUE DES MARONITES,3600.0,75.0,1
48.89579,2.347267,2024,G,58 RUE CHAMPIONNET,2950.7894736842104,17.6,1
48.895482,2.348785,2024,E,39 RUE CHAMPIONNET,3508.111111111112,28.1,1
48.893417,2.323453,2019,G,122 RUE DES MOINES,3739.25,23.9,1
48.827793,2.373717,2023,E,62 RUE DU DESSOUS DES BERGES,2000.25,30.0,23
48.843001,2.405427,2023,E,30 AVENUE DU DOCTEUR ARNOLD NETTER,1958.8,54.4,1
48.833717,2.298255,2019,C,27 RUE DES MORILLONS,2889.4333333333334,12.7,1
48.852497,2.287892,2023,D,11 RUE DU DOCTEUR FINLAY,1514.875,65.3,1
48.865241,2.388783,2020,C,23 RUE DE TLEMCEN,1588.9625,55.0,1
48.890296,2.323435,2023,D,23 RUE DU DOCTEUR HEULIN,2911.133333333333,44.1,1
48.869191,2.402741,2023,E,5 RUE DU DOCTEUR PAQUELIN,3776.0,58.3,1
48.830526,2.297591,2019,C,9 RUE DES PERICHAUX,1774.0,58.0,9
48.868426,2.366438,2023,D,22 RUE DU FAUBOURG DU TEMPLE,2668.5454545454545,31.4,1
48.871967,2.376479,2023,E,137 RUE DU FAUBOURG DU TEMPLE,2772.785714285714,22.6,2
48.891358,2.361952,2020,E,38 RUE DE TORCY,1975.8064516129032,20.6,1
48.863111,2.350552,2021,D,61 BOULEVARD DE SEBASTOPOL,2286.2,40.5,1
48.894284,2.348184,2022,D,43 RUE DU SIMPLON,4094.230769230769,35.6,1
48.848898,2.393431,2023,D,315 RUE DU FAUBOURG SAINT ANTOINE,1053.578947368421,48.7,1
48.886139,2.34797,2024,E,17 RUE CHRISTIANI,2955.03125,16.3,1
48.872602,2.375348,2024,F,9 RUE CIVIALE,2419.4137931034484,39.6,1
48.892419,2.332652,2022,F,9 RUE DU SQUARE CARPEAUX,814.1666666666666,16.8,1
48.833805,2.228557,2021,E,56 RUE DE SEVRES,4605.125,80.9,1
48.874401,2.39901,2022,D,43 RUE DU TELEGRAPHE,1140.75,20.4,1
48.863857,2.399463,2019,D,196 RUE DES PYRENEES,3624.75,57.6,1
48.860799,2.400385,2019,F,181 RUE DES PYRENEES,2904.7906976744184,31.0,1
48.860312,2.401044,2019,D,158 RUE DES PYRENEES,4046.5833333333335,25.9,1
48.877978,2.356594,2023,E,146 RUE DU FAUBOURG SAINT DENIS,1832.7,117.0,1
48.854243,2.404984,2019,E,89 A RUE DES PYRENEES,3983.5230769230766,35.3,1
48.836845,2.319762,2022,C,8 RUE DU TEXEL,6164.928571428572,59.6,2
48.872197,2.357285,2023,G,71 RUE DU FAUBOURG SAINT MARTIN,2479.1612903225805,27.6,1
48.887637,2.296983,2022,E,5 SQUARE DU THIMERAIS,1240.5925925925926,27.0,1
48.871181,2.356684,2023,D,51 RUE DU FAUBOURG SAINT MARTIN,3305.304347826087,28.0,1
48.841795,2.308653,2020,E,190 RUE DE VAUGIRARD,2882.346153846154,34.4,1
48.865997,2.283763,2019,E,13 RUE DES SABLONS,1825.0,28.5,1
48.865241,2.388783,2021,C,23 RUE DE TLEMCEN,1587.2875,55.0,1
48.87833,2.362139,2023,D,184 B RUE DU FAUBOURG SAINT MARTIN,4669.090909090909,0.0,1
48.83627,2.294575,2020,D,373 B RUE DE VAUGIRARD,1951.1666666666667,51.0,1
48.892516,2.309877,2024,C,27 ALLEE COLETTE HEILBRONNER,2208.714285714286,113.0,1
48.890328,2.336676,2022,E,1 RUE DUHESME,3925.65,40.5,1
48.846407,2.272441,2020,D,70 AVENUE DE VERSAILLES,2443.464285714286,108.1,1
48.891358,2.361952,2021,E,38 RUE DE TORCY,1877.032258064516,20.6,1
48.889026,2.338305,2024,F,2 PLACE CONSTANTIN PECQUEUR,1393.2666666666669,32.4,1
48.881599,2.288221,2020,F,12 AVENUE DE VERZY,4239.3,10.8,1
48.838962,2.360337,2019,E,8 RUE DES WALLONS,4066.0,49.8,1
48.833667,2.399668,2023,D,30 AVENUE DU GENERAL MICHEL BIZOT,1599.1333333333334,73.7,1
48.886222,2.336506,2022,D,24 RUE DURANTIN,2649.269230769231,32.5,1
48.848698,2.389599,2023,G,8 PASSAGE DU GENIE,2691.842105263158,17.1,1
48.87467,2.28595,2022,E,21 RUE DURET,3347.55,35.0,1
48.846446,2.380238,2019,E,58 BOULEVARD DIDEROT,2350.595238095238,21.3,1
48.867117,2.385631,2023,D,6 CITE DU LABYRINTHE,2830.0,25.8,1
48.828228,2.315696,2019,D,92 RUE DIDOT,4065.055555555556,26.0,1
48.836976,2.392129,2020,D,3 RUE DE WATTIGNIES,3183.0366972477063,12.8,1
48.845245,2.289536,2022,E,16 RUE EDMOND ROGER,1827.888888888889,42.0,1
48.835404,2.301433,2019,D,54 RUE DOMBASLE,2586.64,30.0,1
48.83554,2.299987,2019,E,44 RUE DOMBASLE,2516.5,41.7,1
48.841843,2.328601,2020,G,8 RUE DELAMBRE,2475.833333333333,23.5,1
48.840933,2.327534,2020,F,9 SQUARE DELAMBRE,1756.4,50.4,1
48.841198,2.327451,2020,E,5 SQUARE DELAMBRE,1895.2962962962963,48.6,1
48.833713,2.324731,2023,G,151 AVENUE DU MAINE,2536.894736842105,18.3,1
48.858927,2.285481,2020,D,6 T BOULEVARD DELESSERT,2759.5789473684213,34.7,1
48.841795,2.308653,2021,E,190 RUE DE VAUGIRARD,3193.153846153846,34.4,1
48.83627,2.294575,2021,D,373 B RUE DE VAUGIRARD,3003.0,51.0,1
48.84672,2.287415,2022,F,83 AVENUE EMILE ZOLA,2174.4,52.5,1
48.846407,2.272441,2021,D,70 AVENUE DE VERSAILLES,1628.0357142857142,108.1,1
48.872419,2.373762,2019,E,16 RUE DU BUISSON SAINT LOUIS,2594.373493975904,0.0,1
48.881599,2.288221,2021,F,12 AVENUE DE VERZY,3638.3,10.8,1
48.853572,2.394006,2019,C,48 PASSAGE DU BUREAU,2521.7954545454545,18.6,1
48.852189,2.357673,2024,E,29 QUAI D ANJOU,5852.571428571428,0.0,1
48.829598,2.352888,2023,D,9 RUE DU MOULIN DES PRES,2203.5238095238096,19.9,1
48.890057,2.327771,2019,D,8 RUE DU CAPITAINE MADON,3377.9,37.8,1
48.847421,2.402424,2021,E,40 COURS DE VINCENNES,2767.529411764706,36.4,1
48.841215,2.335799,2024,D,134 RUE D ASSAS,1158.0526315789473,29.0,1
48.88767,2.392381,2022,E,22 RUE EUGENE JUMIN,2884.181818181818,36.1,1
48.88608,2.366439,2024,E,36 RUE D AUBERVILLIERS,2796.0,29.9,1
48.883261,2.323845,2020,E,2 RUE DES BATIGNOLLES,2274.951612903226,29.5,1
48.89146,2.34833,2022,E,32 RUE EUGENE SUE,2477.692307692308,43.6,1
48.836976,2.392129,2021,D,3 RUE DE WATTIGNIES,3374.7636363636366,12.8,1
48.840123,2.265866,2022,C,13 BOULEVARD EXELMANS,1060.851851851852,0.0,1
48.841843,2.328601,2021,G,8 RUE DELAMBRE,2390.6666666666665,23.5,1
48.840933,2.327534,2021,F,9 SQUARE DELAMBRE,1790.12,50.4,1
48.841198,2.327451,2021,E,5 SQUARE DELAMBRE,2146.222222222222,48.6,1
48.852106,2.333755,2020,C,13 RUE DES CANETTES,3413.913043478261,22.9,1
48.846161,2.320351,2019,D,109 RUE DU CHERCHE MIDI,1540.6470588235295,42.6,1
48.858927,2.285481,2021,D,6 T BOULEVARD DELESSERT,2502.684210526316,34.7,1
48.825799,2.378078,2019,E,9 RUE DU CHEVALERET,3037.43,42.5,26
48.839187,2.395656,2022,D,6 PLACE FELIX EBOUE,3023.395833333333,17.5,1
48.882503,2.316584,2020,E,123 RUE DES DAMES,3127.3571428571427,29.9,1
48.882688,2.316821,2020,C,104 RUE DES DAMES,3381.269230769231,36.5,1
48.883692,2.320636,2020,C,60 RUE DES DAMES,2544.212121212121,52.3,1
48.828487,2.331513,2019,G,8 RUE DU COMMANDEUR,1174.3846153846157,34.5,1
48.894284,2.348184,2023,D,43 RUE DU SIMPLON,3798.071428571429,35.6,1
48.894753,2.337044,2024,F,99 RUE DAMREMONT,3143.055555555556,96.0,1
48.892419,2.332652,2023,F,9 RUE DU SQUARE CARPEAUX,770.5,16.8,1
48.872309,2.38814,2020,E,44 RUE DES ENVIERGES,1202.1875,30.0,1
48.872701,2.388819,2020,D,39 RUE DES ENVIERGES,2526.45945945946,16.7,1
48.849973,2.266176,2022,F,5 VILLA FLORE,3075.769230769231,25.7,1
48.874401,2.39901,2023,D,43 RUE DU TELEGRAPHE,1183.3125,20.4,1
48.827793,2.373717,2019,E,62 RUE DU DESSOUS DES BERGES,2029.9259259259256,30.0,23
48.8925,2.335445,2024,D,69 B RUE DAMREMONT,3882.869565217392,18.950000000000003,2
48.883261,2.323845,2021,E,2 RUE DES BATIGNOLLES,2866.828125,29.5,1
48.848824,2.2915,2022,D,5 RUE FONDARY,2797.4210526315787,30.0,1
48.843001,2.405427,2019,E,30 AVENUE DU DOCTEUR ARNOLD NETTER,1769.8,54.4,1
48.82491,2.35323,2022,D,20 PASSAGE FOUBERT,1201.8541666666667,49.1,1
48.86244,2.365279,2020,D,7 RUE DES FILLES DU CALVAIRE,2312.2156862745096,21.5,1
48.836845,2.319762,2023,C,8 RUE DU TEXEL,5732.178571428572,59.6,2
48.852497,2.287892,2019,D,11 RUE DU DOCTEUR FINLAY,1600.8333333333333,65.3,1
48.890296,2.323435,2019,D,23 RUE DU DOCTEUR HEULIN,2845.705882352941,44.1,1
48.85734,2.36137,2020,E,29 RUE DES FRANCS BOURGEOIS,3074.6176470588234,35.0,1
48.843601,2.382628,2024,C,86 AVENUE DAUMESNIL,1729.9375,109.7,1
48.887637,2.296983,2023,E,5 SQUARE DU THIMERAIS,1129.5925925925926,27.0,1
48.869191,2.402741,2019,E,5 RUE DU DOCTEUR PAQUELIN,4063.058823529412,58.3,1
48.834188,2.35398,2020,D,59 AVENUE DES GOBELINS,6342.4,35.3,1
48.838742,2.398495,2024,G,209 AVENUE DAUMESNIL,3672.571428571429,43.2,1
48.833689,2.353696,2020,E,56 AVENUE DES GOBELINS,2860.019607843137,22.3,1
48.852106,2.333755,2021,C,13 RUE DES CANETTES,3556.0454545454545,22.9,1
48.871967,2.376479,2019,E,137 RUE DU FAUBOURG DU TEMPLE,3255.955555555556,22.6,2
48.868426,2.366438,2019,D,22 RUE DU FAUBOURG DU TEMPLE,3447.95,31.4,1
48.854695,2.370867,2024,F,16 RUE DAVAL,2385.19512195122,16.7,1
48.890328,2.336676,2023,E,1 RUE DUHESME,3820.433333333333,40.5,1
48.848898,2.393431,2019,D,315 RUE DU FAUBOURG SAINT ANTOINE,1114.8297872340424,48.7,1
48.883692,2.320636,2021,C,60 RUE DES DAMES,2381.6176470588234,52.3,1
48.890843,2.325986,2024,D,6 RUE DAVY,2724.0,36.9,1
48.882503,2.316584,2021,E,123 RUE DES DAMES,3534.8837209302324,29.9,1
48.882688,2.316821,2021,C,104 RUE DES DAMES,3055.259259259259,36.5,1
48.868931,2.401799,2022,C,135 AVENUE GAMBETTA,1567.2,97.3,1
48.850823,2.407427,2020,C,42 RUE DES MARAICHERS,7362.333333333333,44.5,1
48.849121,2.407781,2020,D,18 RUE DES MARAICHERS,1960.282608695652,0.0,1
48.877978,2.356594,2019,E,146 RUE DU FAUBOURG SAINT DENIS,1971.8,117.0,1
48.868909,2.297066,2024,G,13 RUE DE BASSANO,2886.543478260869,8.7,1
48.886222,2.336506,2023,D,24 RUE DURANTIN,2685.92,32.5,1
48.868403,2.384504,2020,D,34 RUE DES MARONITES,4297.777777777777,75.0,1
48.87467,2.28595,2023,E,21 RUE DURET,2885.368421052632,35.0,1
48.872309,2.38814,2021,E,44 RUE DES ENVIERGES,1235.125,30.0,1
48.872701,2.388819,2021,D,39 RUE DES ENVIERGES,2478.4444444444443,16.7,1
48.867306,2.382504,2024,E,1 BOULEVARD DE BELLEVILLE,3283.58,37.9,1
48.893417,2.323453,2020,G,122 RUE DES MOINES,3572.0,23.9,1
48.86244,2.365279,2021,D,7 RUE DES FILLES DU CALVAIRE,2637.4117647058824,21.5,1
48.841961,2.343066,2022,E,68 RUE GAY LUSSAC,1936.25,31.5,1
48.845245,2.289536,2023,E,16 RUE EDMOND ROGER,1736.47,42.0,1
48.872197,2.357285,2019,G,71 RUE DU FAUBOURG SAINT MARTIN,3147.4375,27.6,1
48.875156,2.394919,2024,D,204 RUE DE BELLEVILLE,4701.422222222222,23.4,1
48.871181,2.356684,2019,D,51 RUE DU FAUBOURG SAINT MARTIN,2824.0,28.0,1
48.85734,2.36137,2021,E,29 RUE DES FRANCS BOURGEOIS,3545.058823529412,35.0,1
48.875507,2.390318,2024,D,149 RUE DE BELLEVILLE,3902.0,74.6,1
48.833717,2.298255,2020,C,27 RUE DES MORILLONS,3007.366666666667,12.7,1
48.834188,2.35398,2021,D,59 AVENUE DES GOBELINS,6791.7,35.3,1
48.833689,2.353696,2021,E,56 AVENUE DES GOBELINS,2938.450980392157,22.3,1
48.874586,2.307885,2024,D,47 RUE DE BERRI,3054.3478260869565,89.4,1
48.830526,2.297591,2020,C,9 RUE DES PERICHAUX,1768.3863636363635,58.0,9
48.84672,2.287415,2023,F,83 AVENUE EMILE ZOLA,2172.2105263157896,52.5,1
48.883241,2.336334,2022,G,7 RUE GERMAIN PILON,3763.607142857143,26.9,1
48.86618,2.298309,2022,D,6 RUE GOETHE,5273.727272727273,83.0,1
48.833667,2.399668,2019,D,30 AVENUE DU GENERAL MICHEL BIZOT,2007.5,73.7,1
48.881553,2.286001,2022,D,55 BOULEVARD GOUVION SAINT CYR,2135.190476190476,61.2,1
48.848698,2.389599,2019,G,8 PASSAGE DU GENIE,3018.2105263157896,17.1,1
48.850823,2.407427,2021,C,42 RUE DES MARAICHERS,7804.590909090909,44.5,1
48.849121,2.407781,2021,D,18 RUE DES MARAICHERS,1906.869565217392,0.0,1
48.865351,2.348457,2022,G,47 RUE GRENETA,2797.4523809523807,14.7,1
48.868403,2.384504,2021,D,34 RUE DES MARONITES,3830.75,75.0,1
48.863857,2.399463,2020,D,196 RUE DES PYRENEES,4666.260869565217,57.6,1
48.860799,2.400385,2020,F,181 RUE DES PYRENEES,3020.318181818182,31.0,1
48.860312,2.401044,2020,D,158 RUE DES PYRENEES,3492.5,25.9,1
48.88767,2.392381,2023,E,22 RUE EUGENE JUMIN,2850.204545454545,36.1,1
48.851421,2.392273,2022,G,14 RUE GUENOT,2944.206896551724,23.4,1
48.833912,2.394725,2024,F,309 RUE DE CHARENTON,2711.5238095238096,35.1,1
48.881569,2.289407,2022,E,28 T RUE GUERSANT,1822.4915254237287,44.3,1
48.867117,2.385631,2019,D,6 CITE DU LABYRINTHE,2862.758620689656,25.8,1
48.863205,2.379747,2022,C,6 RUE GUILLAUME BERTRAND,1105.1242603550295,44.6,1
48.854243,2.404984,2020,E,89 A RUE DES PYRENEES,4014.953846153846,35.3,1
48.89146,2.34833,2023,E,32 RUE EUGENE SUE,2262.3076923076924,43.6,1
48.893417,2.323453,2021,G,122 RUE DES MOINES,3077.375,23.9,1
48.840123,2.265866,2023,C,13 BOULEVARD EXELMANS,1015.5185185185184,0.0,1
48.833713,2.324731,2019,G,151 AVENUE DU MAINE,3054.3571428571427,18.3,1
48.850961,2.398246,2024,G,31 BOULEVARD DE CHARONNE,2302.222222222222,21.3,1
48.833717,2.298255,2021,C,27 RUE DES MORILLONS,3325.586206896552,12.7,1
48.865997,2.283763,2020,E,13 RUE DES SABLONS,1722.0,28.5,1
48.825173,2.347581,2022,E,18 RUE GUYTON DE MORVEAU,4093.3870967741937,41.1,1
48.855576,2.390613,2024,F,156 RUE DE CHARONNE,2716.2903225806454,27.1,1
48.830526,2.297591,2021,C,9 RUE DES PERICHAUX,1605.8222222222223,58.0,9
48.847067,2.377497,2022,E,24 RUE HECTOR MALOT,1276.0588235294117,12.5,1
48.839187,2.395656,2023,D,6 PLACE FELIX EBOUE,2624.901960784314,17.5,1
48.829997,2.357215,2024,E,180 AVENUE DE CHOISY,1797.388349514563,49.6,1
48.838962,2.360337,2020,E,8 RUE DES WALLONS,3742.5833333333335,49.8,1
48.829598,2.352888,2019,D,9 RUE DU MOULIN DES PRES,2454.809523809524,19.9,1
48.824921,2.313808,2022,F,11 RUE HENRY DE BOURNAZEL,1582.0,57.0,1
48.849973,2.266176,2023,F,5 VILLA FLORE,3063.3571428571427,25.7,1
48.863857,2.399463,2021,D,196 RUE DES PYRENEES,2839.454545454545,57.6,1
48.860799,2.400385,2021,F,181 RUE DES PYRENEES,3007.609756097561,31.0,1
48.860312,2.401044,2021,D,158 RUE DES PYRENEES,4351.272727272727,25.9,1
48.846446,2.380238,2020,E,58 BOULEVARD DIDEROT,2695.275,21.3,1
48.854243,2.404984,2021,E,89 A RUE DES PYRENEES,4180.523076923077,35.3,1
48.848824,2.2915,2023,D,5 RUE FONDARY,2900.529411764706,30.0,1
48.82491,2.35323,2023,D,20 PASSAGE FOUBERT,1081.608695652174,49.1,1
48.828228,2.315696,2020,D,92 RUE DIDOT,4096.055555555556,26.0,1
48.835404,2.301433,2020,D,54 RUE DOMBASLE,2775.2,30.0,1
48.83554,2.299987,2020,E,44 RUE DOMBASLE,2719.65625,41.7,1
48.865997,2.283763,2021,E,13 RUE DES SABLONS,1402.857142857143,28.5,1
48.882466,2.386284,2024,D,84 RUE DE CRIMEE,3978.073529411765,46.4,1
48.872419,2.373762,2020,E,16 RUE DU BUISSON SAINT LOUIS,2386.0243902439024,0.0,1
48.853572,2.394006,2020,C,48 PASSAGE DU BUREAU,2285.2558139534885,18.6,1
48.890057,2.327771,2020,D,8 RUE DU CAPITAINE MADON,3172.6,37.8,1
48.838962,2.360337,2021,E,8 RUE DES WALLONS,4203.458333333333,49.8,1
48.868931,2.401799,2023,C,135 AVENUE GAMBETTA,1577.3333333333333,97.3,1
48.836802,2.401812,2024,E,66 RUE DE FECAMP,3283.7272727272725,97.3,1
48.858745,2.345606,2022,F,15 RUE JEAN LANTIER,3317.0,45.0,1
48.894284,2.348184,2019,D,43 RUE DU SIMPLON,4566.923076923077,35.6,1
48.828274,2.351341,2022,F,3 B RUE JEAN MARIE JEGO,2626.076923076923,36.6,1
48.892419,2.332652,2019,F,9 RUE DU SQUARE CARPEAUX,1044.275,16.8,1
48.846446,2.380238,2021,E,58 BOULEVARD DIDEROT,2491.512195121951,21.3,1
48.874401,2.39901,2019,D,43 RUE DU TELEGRAPHE,1670.5625,20.4,1
48.828228,2.315696,2021,D,92 RUE DIDOT,4175.277777777777,26.0,1
48.841961,2.343066,2023,E,68 RUE GAY LUSSAC,1868.15,31.5,1
48.835404,2.301433,2021,D,54 RUE DOMBASLE,2934.16,30.0,1
48.83554,2.299987,2021,E,44 RUE DOMBASLE,2913.03125,41.7,1
48.836845,2.319762,2019,C,8 RUE DU TEXEL,6658.321428571428,59.6,2
48.848324,2.299607,2024,E,150 BOULEVARD DE GRENELLE,2539.549019607843,28.8,1
48.846161,2.320351,2020,D,109 RUE DU CHERCHE MIDI,1502.6323529411766,42.6,1
48.853041,2.286923,2024,D,25 QUAI DE GRENELLE,2812.4375,65.7,1
48.887637,2.296983,2019,E,5 SQUARE DU THIMERAIS,1321.0,27.0,1
48.825799,2.378078,2020,E,9 RUE DU CHEVALERET,3173.6,42.5,26
48.846674,2.280452,2024,G,17 RUE DE JAVEL,1425.0470588235294,63.4,1
48.883241,2.336334,2023,G,7 RUE GERMAIN PILON,3864.071428571429,26.9,1
48.872419,2.373762,2021,E,16 RUE DU BUISSON SAINT LOUIS,2463.6666666666665,0.0,1
48.853572,2.394006,2021,C,48 PASSAGE DU BUREAU,2374.1627906976746,18.6,1
48.827985,2.319954,2024,C,82 RUE DE L ABBE CARTON,5465.105263157895,67.9,1
48.828487,2.331513,2020,G,8 RUE DU COMMANDEUR,1050.5384615384614,34.5,1
48.890328,2.336676,2019,E,1 RUE DUHESME,4584.3,40.5,1
48.838031,2.298754,2024,E,90 RUE DE L ABBE GROULT,2290.583333333333,46.6,1
48.890057,2.327771,2021,D,8 RUE DU CAPITAINE MADON,2900.3,37.8,1
48.86618,2.298309,2023,D,6 RUE GOETHE,6109.2307692307695,83.0,1
48.842589,2.293869,2024,F,18 RUE DE L ABBE GROULT,2399.846153846154,11.6,1
48.881553,2.286001,2023,D,55 BOULEVARD GOUVION SAINT CYR,2186.25,61.2,1
48.865351,2.348457,2023,G,47 RUE GRENETA,2871.6666666666665,14.7,1
48.827793,2.373717,2020,E,62 RUE DU DESSOUS DES BERGES,2129.4074074074074,30.0,23
48.845354,2.299046,2024,E,12 RUE DE L AMIRAL ROUSSIN,2742.5974025974024,26.6,1
48.843001,2.405427,2020,E,30 AVENUE DU DOCTEUR ARNOLD NETTER,1853.0,54.4,1
48.851421,2.392273,2023,G,14 RUE GUENOT,2881.0666666666666,23.4,1
48.881569,2.289407,2023,E,28 T RUE GUERSANT,1736.2966101694915,44.3,1
48.886222,2.336506,2019,D,24 RUE DURANTIN,3039.928571428572,32.5,1
48.863205,2.379747,2023,C,6 RUE GUILLAUME BERTRAND,1023.2647058823528,44.6,1
48.820398,2.356574,2022,E,22 BOULEVARD KELLERMANN,1644.48623853211,45.8,1
48.852497,2.287892,2020,D,11 RUE DU DOCTEUR FINLAY,1594.7083333333333,65.3,1
48.87467,2.28595,2019,E,21 RUE DURET,3771.421052631578,35.0,1
48.890296,2.323435,2020,D,23 RUE DU DOCTEUR HEULIN,3200.1176470588234,44.1,1
48.869191,2.402741,2020,E,5 RUE DU DOCTEUR PAQUELIN,3338.0,58.3,1
48.825173,2.347581,2023,E,18 RUE GUYTON DE MORVEAU,4016.709677419354,41.1,1
48.846161,2.320351,2021,D,109 RUE DU CHERCHE MIDI,1444.9130434782608,42.6,1
48.845245,2.289536,2019,E,16 RUE EDMOND ROGER,2187.960784313725,42.0,1
48.871967,2.376479,2020,E,137 RUE DU FAUBOURG DU TEMPLE,3350.733333333333,22.6,2
